domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
147.nu,nu,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
7hkonsult.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
80-talskvall.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
90-talskvall.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aavart.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
abelscharter.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
activerehab.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
adintaxi.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
adrianapeci.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
adsintaxi.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
adsmart.nu,nu,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aduroit.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
agilateam.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aicat.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aidos.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aisify.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
akustikhornan.se,se,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
aleea.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
all4hotels.se,se,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
allmero.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
allti.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
alltmero.se,se,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
alltomcasino.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
alltomkontor.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
alvarssonhills.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
annanahl.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
annikalarsen.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aodesstockholm.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
apotekhuset.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
applicationlabs.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
arbeteofritid.se,se,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
arcticrights.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
arctictech.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
arkhitekton.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
armonvida.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
armorbright.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
armorbrite.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
asol.nu,nu,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
astraofficial.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
aterbara.nu,nu,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
aterbara.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
attitudepromotion.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
audio-wave.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
axisdrones.se,se,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
axisrobotics.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
babyprint.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
babyviking.se,se,2026-04-07,True,,,wayback,2026-04-06T10:50:26.844527+00:00
bajspatrullen.se,se,2026-04-07,True,False,0,wayback,2026-04-06T10:50:26.844527+00:00
