domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
4trail.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
akademiskavardcentraler.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
comentab.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
e-merge.nu,nu,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
familjenguldkant.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
fyndera.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
hemcheck.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
hemmaval.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
khsmide.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
mijo.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
pallcentralen.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
rivig.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
soderslattsgymnasiet.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
winterlands.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
zmarti.se,se,2026-09-03,True,True,500,wayback,2026-09-02T08:19:11.380407+00:00
miljosamverkansydost.se,se,2026-09-03,True,True,464,wayback,2026-09-02T08:19:11.380407+00:00
mondhygienisten.nu,nu,2026-09-03,True,True,463,wayback,2026-09-02T08:19:11.380407+00:00
linengdahl.se,se,2026-09-03,True,True,461,wayback,2026-09-02T08:19:11.380407+00:00
fjardholmsboden.se,se,2026-09-03,True,True,459,wayback,2026-09-02T08:19:11.380407+00:00
mostcom.se,se,2026-09-03,True,True,449,wayback,2026-09-02T08:19:11.380407+00:00
cafeale.se,se,2026-09-03,True,True,438,wayback,2026-09-02T08:19:11.380407+00:00
campusbutiken.se,se,2026-09-03,True,True,399,wayback,2026-09-02T08:19:11.380407+00:00
kailash.se,se,2026-09-03,True,True,396,wayback,2026-09-02T08:19:11.380407+00:00
aventyrmedbarn.se,se,2026-09-03,True,True,331,wayback,2026-09-02T08:19:11.380407+00:00
kennelmannequins.se,se,2026-09-03,True,True,324,wayback,2026-09-02T08:19:11.380407+00:00
z-bruhn-communication.se,se,2026-09-03,True,True,323,wayback,2026-09-02T08:19:11.380407+00:00
industriforeningen.se,se,2026-09-03,True,True,287,wayback,2026-09-02T08:19:11.380407+00:00
seffelbil.se,se,2026-09-03,True,True,276,wayback,2026-09-02T08:19:11.380407+00:00
bitcoinfinans.se,se,2026-09-03,True,True,268,wayback,2026-09-02T08:19:11.380407+00:00
mijada.se,se,2026-09-03,True,True,265,wayback,2026-09-02T08:19:11.380407+00:00
yemanja.se,se,2026-09-03,True,True,260,wayback,2026-09-02T08:19:11.380407+00:00
maxperzon.se,se,2026-09-03,True,True,255,wayback,2026-09-02T08:19:11.380407+00:00
swedisheventpre.se,se,2026-09-03,True,True,253,wayback,2026-09-02T08:19:11.380407+00:00
umeamuroputs.se,se,2026-09-03,True,True,247,wayback,2026-09-02T08:19:11.380407+00:00
maratonstafetten.se,se,2026-09-03,True,True,238,wayback,2026-09-02T08:19:11.380407+00:00
