domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
8chan.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
hapenidi.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
ibokhandeln.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
jobbformedlaren.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
lillagryn.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
logenpallas.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
sealwacs.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
sklinternational.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
statensmedierad.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
stfg.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
teammoalands.se,se,2026-07-14,True,True,500,wayback,2026-07-13T10:14:15.842354+00:00
indraab.se,se,2026-07-14,True,True,433,wayback,2026-07-13T10:14:15.842354+00:00
nasselviken.se,se,2026-07-14,True,True,422,wayback,2026-07-13T10:14:15.842354+00:00
cafegladabarn.se,se,2026-07-14,True,True,421,wayback,2026-07-13T10:14:15.842354+00:00
nyan.se,se,2026-07-14,True,True,378,wayback,2026-07-13T10:14:15.842354+00:00
lolux.se,se,2026-07-14,True,True,370,wayback,2026-07-13T10:14:15.842354+00:00
kdv.se,se,2026-07-14,True,True,363,wayback,2026-07-13T10:14:15.842354+00:00
vav2022.se,se,2026-07-14,True,True,335,wayback,2026-07-13T10:14:15.842354+00:00
luam.se,se,2026-07-14,True,True,278,wayback,2026-07-13T10:14:15.842354+00:00
tlindbergs.se,se,2026-07-14,True,True,266,wayback,2026-07-13T10:14:15.842354+00:00
flyttstad-jonkoping.se,se,2026-07-14,True,True,247,wayback,2026-07-13T10:14:15.842354+00:00
malmo-flyttstad.se,se,2026-07-14,True,True,228,wayback,2026-07-13T10:14:15.842354+00:00
flyttstad-karlskrona.se,se,2026-07-14,True,True,222,wayback,2026-07-13T10:14:15.842354+00:00
solna-flyttstad.se,se,2026-07-14,True,True,215,wayback,2026-07-13T10:14:15.842354+00:00
ecomm.se,se,2026-07-14,True,True,212,wayback,2026-07-13T10:14:15.842354+00:00
time4padel.se,se,2026-07-14,True,True,208,wayback,2026-07-13T10:14:15.842354+00:00
flyttstad-sandviken.se,se,2026-07-14,True,True,207,wayback,2026-07-13T10:14:15.842354+00:00
