domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
02forvaltning.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
22c.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
2gather.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
3dmaker.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
3dprintad.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
3dpro.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
3dskapat.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
3dsnickeriet.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
3dtryck.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
a-fyran.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
a-kassan.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
adcitymedia.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
advokatbureau.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
advokatlarsbrandel.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
aesmaskinservice.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
afshop.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
agenticmobility.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
ahojshop.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
ahoyshop.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
airmotive.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
ajva.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
alldensbygg.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
allservicegbg.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
alltomsingapore.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
almrot.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
alphadev.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
alunastudio.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
aluprofiler.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
alvsborgskarolinermarsch.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
amot.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
andersfonton.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
andriza.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
android2air.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
appab.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
apphost.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
arcticaura.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
arcticauras.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
area41.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
aribygg.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
arigatogroup.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
arisoul.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
arketyperna.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
arlgk.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
artandmagic.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
artbybleona.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
aucteria.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
avicii.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
avrenac.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
awah.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
babybuilder.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
babymaker.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
backoff.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bagpot.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
balltrim.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bamarkpartner.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bandidos.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bandl.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
basta-sexdejting-sajten.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bbmlaw.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bebravehalsa.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
beirutbyroad.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bemanning-socionom.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bemanning-socionom.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bemember.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
berrichi.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
betflex.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bifrostobservatoriet.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bilrank.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bioxsine.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bipolarcompanion.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
birchnet.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
birkabegravning.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bis2.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bizorebro.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bjornlindroth.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
blagronalinjen.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bleaksthlm.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
blixa.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
blomsallehanda.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
blue-log.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bluezorm.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bobba.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
boekhouding.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bomb.nu,nu,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bonnieshop.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bookrender.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
boostmindse.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
bossbabe.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bourgogne.nu,nu,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bovaldi.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
bowties.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
brobydalens.se,se,2026-04-16,True,False,0,wayback,2026-04-15T10:47:04.539906+00:00
brygghuset1876.se,se,2026-04-16,True,,,wayback,2026-04-15T10:47:04.539906+00:00
