domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
abtk.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
alto.nu,nu,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
biophausia.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
bostadsrattsforening.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
celsiustech.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
daphne.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
dorocell.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
eurotak.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
faludjursjukhus.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
friteatern.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
fruolsson.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
gesundaberget.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
hansacompagniet.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
iab.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
iktk.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
josefssons.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
lovangersjarn-maskin.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
mwpatterns.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
nettoshop.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
nocom.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
nyfk.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
proffsjobb.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
silverdalen.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
svenskborsinfo.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
torvproducenterna.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
tradgardsturismenkoping.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
visbygute.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
vrsadjusters.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
westhockey.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
willelindberg.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
xn--blslampan-62a.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
zenitlaromedel.se,se,2026-06-03,True,True,500,wayback,2026-06-02T09:49:26.527160+00:00
lbkc.se,se,2026-06-03,True,True,486,wayback,2026-06-02T09:49:26.527160+00:00
adsy.se,se,2026-06-03,True,True,480,wayback,2026-06-02T09:49:26.527160+00:00
resebladet.se,se,2026-06-03,True,True,460,wayback,2026-06-02T09:49:26.527160+00:00
husomark.se,se,2026-06-03,True,True,431,wayback,2026-06-02T09:49:26.527160+00:00
bubbelbadkar.se,se,2026-06-03,True,True,409,wayback,2026-06-02T09:49:26.527160+00:00
bengtninoz.se,se,2026-06-03,True,True,408,wayback,2026-06-02T09:49:26.527160+00:00
guidly.se,se,2026-06-03,True,True,391,wayback,2026-06-02T09:49:26.527160+00:00
hultsfredbrukshundklubb.se,se,2026-06-03,True,True,385,wayback,2026-06-02T09:49:26.527160+00:00
elinlinde.se,se,2026-06-03,True,True,379,wayback,2026-06-02T09:49:26.527160+00:00
gabriel.se,se,2026-06-03,True,True,362,wayback,2026-06-02T09:49:26.527160+00:00
rynkbehandling.se,se,2026-06-03,True,True,337,wayback,2026-06-02T09:49:26.527160+00:00
marijnmoerman.nu,nu,2026-06-03,True,True,333,wayback,2026-06-02T09:49:26.527160+00:00
landwork.se,se,2026-06-03,True,True,314,wayback,2026-06-02T09:49:26.527160+00:00
hudslipning.se,se,2026-06-03,True,True,309,wayback,2026-06-02T09:49:26.527160+00:00
bri.se,se,2026-06-03,True,True,301,wayback,2026-06-02T09:49:26.527160+00:00
natalieochjoakim.se,se,2026-06-03,True,True,284,wayback,2026-06-02T09:49:26.527160+00:00
baik.se,se,2026-06-03,True,True,279,wayback,2026-06-02T09:49:26.527160+00:00
m-m-m-uppsala.se,se,2026-06-03,True,True,268,wayback,2026-06-02T09:49:26.527160+00:00
halsosport.se,se,2026-06-03,True,True,265,wayback,2026-06-02T09:49:26.527160+00:00
salted.nu,nu,2026-06-03,True,True,259,wayback,2026-06-02T09:49:26.527160+00:00
dittkok.se,se,2026-06-03,True,True,258,wayback,2026-06-02T09:49:26.527160+00:00
jattetrad.se,se,2026-06-03,True,True,249,wayback,2026-06-02T09:49:26.527160+00:00
fardighemsida.se,se,2026-06-03,True,True,237,wayback,2026-06-02T09:49:26.527160+00:00
candela.se,se,2026-06-03,True,True,236,wayback,2026-06-02T09:49:26.527160+00:00
halleviksstrandsbattaxi.se,se,2026-06-03,True,True,225,wayback,2026-06-02T09:49:26.527160+00:00
hoppfullhet.se,se,2026-06-03,True,True,225,wayback,2026-06-02T09:49:26.527160+00:00
bangstad.se,se,2026-06-03,True,True,217,wayback,2026-06-02T09:49:26.527160+00:00
stukystad.se,se,2026-06-03,True,True,204,wayback,2026-06-02T09:49:26.527160+00:00
xn--frisrstersund-lmbb.se,se,2026-06-03,True,True,204,wayback,2026-06-02T09:49:26.527160+00:00
xn--prisvrtwebbhotell-uqb.se,se,2026-06-03,True,True,198,wayback,2026-06-02T09:49:26.527160+00:00
eneca.se,se,2026-06-03,True,True,196,wayback,2026-06-02T09:49:26.527160+00:00
novaskin.se,se,2026-06-03,True,True,195,wayback,2026-06-02T09:49:26.527160+00:00
xn--privatln365-38a.se,se,2026-06-03,True,True,191,wayback,2026-06-02T09:49:26.527160+00:00
izbori.se,se,2026-06-03,True,True,189,wayback,2026-06-02T09:49:26.527160+00:00
hackersredovisning.se,se,2026-06-03,True,True,180,wayback,2026-06-02T09:49:26.527160+00:00
rehasensesverige.se,se,2026-06-03,True,True,171,wayback,2026-06-02T09:49:26.527160+00:00
kompanietshop.se,se,2026-06-03,True,True,169,wayback,2026-06-02T09:49:26.527160+00:00
fordonsmagasin.se,se,2026-06-03,True,True,166,wayback,2026-06-02T09:49:26.527160+00:00
smeder.se,se,2026-06-03,True,True,165,wayback,2026-06-02T09:49:26.527160+00:00
tir.se,se,2026-06-03,True,True,147,wayback,2026-06-02T09:49:26.527160+00:00
pokerexperten.se,se,2026-06-03,True,True,145,wayback,2026-06-02T09:49:26.527160+00:00
linuxhuset.se,se,2026-06-03,True,True,142,wayback,2026-06-02T09:49:26.527160+00:00
jhsanering.se,se,2026-06-03,True,True,137,wayback,2026-06-02T09:49:26.527160+00:00
systerelsa.se,se,2026-06-03,True,True,136,wayback,2026-06-02T09:49:26.527160+00:00
jre.se,se,2026-06-03,True,True,134,wayback,2026-06-02T09:49:26.527160+00:00
kalokeri.se,se,2026-06-03,True,True,134,wayback,2026-06-02T09:49:26.527160+00:00
