domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
4urecycling.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
990kvm.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
aberco.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
accinto.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
achangement.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
activefemme.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
adamreinwalds.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
adelvik.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
adventuresinblue.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
advokatbolagetsenkul.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
agatex.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
agentica.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
ai-jurist.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
aiautomatisering.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
aihacks.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
albayader.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
alimemazin.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
alltiuppsala.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
alltomstenhus.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
allybag.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
almamassageivast.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
alstu.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
ambigram.nu,nu,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
andersochangelica.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
anderzonsfisk.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
angelicasfransstudio.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
anmiflowledarskap.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
annakarinmalmsten.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
anoniemmelden.nu,nu,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
anotherbeautylab.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
anthonycooper.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
antikarkivet.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
antonibygg.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
antonis.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
appinnovation.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
apv-utbildning-stockholm.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
arbetsgivarforeningen.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
arkocharter.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
arsenalsgatan3.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
art-in-kakel.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
artastic.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
artmail.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
artsidan.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
asarental.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
askimsadvokatbyra.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
atsvea.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
automationsexpert.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
auva.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
avelshingst.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
avsaltare.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
axelssonsfisk.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
azakeystone.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
badrumsfixarna.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
badrumsprojekt.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bajenspeedway.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
balanseradkropp.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
ballong-sm2025.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bankpal.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bearmgmt.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bedlypaw.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
begagnadehjalpmedel.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bet50-50.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bet5050.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bibelmotiv.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bijoudebell.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bizbooster.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bjmgmt.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bjornandreasson.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
blacklizzy.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
blahangaren.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
blomsterbarenvarberg.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bmtak.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
boerenbuurmetnatuur.nu,nu,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bomberjacka.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bombomavalanche.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
booksys.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
borregrejer.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bosna.nu,nu,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
boxningstockholm.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
branchgolfen.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
brandwoman.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
bskemimarin.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
butikssystem.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
byggcoaching.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
byggexperterna.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
byggprojektportalen.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
byggspecialister.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
byggvalet.se,se,2026-04-22,True,False,0,wayback,2026-04-21T10:31:56.669569+00:00
bynsbistro.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
cajewi.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
calidiproducts.se,se,2026-04-22,True,,,wayback,2026-04-21T10:31:56.669569+00:00
