domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
affront.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
bipolarblog.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
blomsterpinglan.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
dalarnas-burfagel.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
direktsex.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
eu2004.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
eyechannel.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
fotbolldomare.nu,nu,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
hembakatbrod.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
huwelijksfotograaf.nu,nu,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
lokalkartan.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
lyran.nu,nu,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
mischaland.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
pakstadservice.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
respoint.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
ruza.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
skillfinder.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
sverigescasino.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
teago.se,se,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
townsville.nu,nu,2026-07-25,True,True,500,wayback,2026-07-24T08:42:39.147048+00:00
