domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
ahafestival.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
allergytest.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
aronssonsakeri.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
asperger-sverige.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
avancemang.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
barsleaks.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
bevolve.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
drinkrecept.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
fonsterochdorr.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
gratisbio.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
greka.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
hemsida247.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
hiphopbutiken.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
indianastore.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
keh.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
mariegayatri.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
migranternashus.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
parmatur.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
presenttips24.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
skoldagarna.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
teardevil.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
uppsaladirekt.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
vastrabjare.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
vidja.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
wockhardtpharma.se,se,2026-09-15,True,True,500,wayback,2026-09-14T09:17:18.553978+00:00
slagt.se,se,2026-09-15,True,True,472,wayback,2026-09-14T09:17:18.553978+00:00
hbt-gbg.se,se,2026-09-15,True,True,455,wayback,2026-09-14T09:17:18.553978+00:00
asperger-autism.se,se,2026-09-15,True,True,422,wayback,2026-09-14T09:17:18.553978+00:00
ogonglimten.se,se,2026-09-15,True,True,416,wayback,2026-09-14T09:17:18.553978+00:00
norrstyrelsen.se,se,2026-09-15,True,True,413,wayback,2026-09-14T09:17:18.553978+00:00
greenhouseno7.se,se,2026-09-15,True,True,391,wayback,2026-09-14T09:17:18.553978+00:00
noq.nu,nu,2026-09-15,True,True,389,wayback,2026-09-14T09:17:18.553978+00:00
sjovillankonferens.se,se,2026-09-15,True,True,384,wayback,2026-09-14T09:17:18.553978+00:00
lowis.se,se,2026-09-15,True,True,376,wayback,2026-09-14T09:17:18.553978+00:00
radari2i.se,se,2026-09-15,True,True,371,wayback,2026-09-14T09:17:18.553978+00:00
jacobravn.se,se,2026-09-15,True,True,361,wayback,2026-09-14T09:17:18.553978+00:00
ncnutidens.se,se,2026-09-15,True,True,346,wayback,2026-09-14T09:17:18.553978+00:00
bergsbykyrkan.se,se,2026-09-15,True,True,345,wayback,2026-09-14T09:17:18.553978+00:00
continuum.nu,nu,2026-09-15,True,True,315,wayback,2026-09-14T09:17:18.553978+00:00
wearepadel.se,se,2026-09-15,True,True,308,wayback,2026-09-14T09:17:18.553978+00:00
xn--retsciceron-w8a.se,se,2026-09-15,True,True,297,wayback,2026-09-14T09:17:18.553978+00:00
futurefarmer.nu,nu,2026-09-15,True,True,295,wayback,2026-09-14T09:17:18.553978+00:00
advisesolutions.se,se,2026-09-15,True,True,282,wayback,2026-09-14T09:17:18.553978+00:00
polkatoys.se,se,2026-09-15,True,True,280,wayback,2026-09-14T09:17:18.553978+00:00
hagatandvard.se,se,2026-09-15,True,True,263,wayback,2026-09-14T09:17:18.553978+00:00
xn--fotvrtor-d0a.se,se,2026-09-15,True,True,260,wayback,2026-09-14T09:17:18.553978+00:00
artinordica.se,se,2026-09-15,True,True,257,wayback,2026-09-14T09:17:18.553978+00:00
secretgarden.se,se,2026-09-15,True,True,248,wayback,2026-09-14T09:17:18.553978+00:00
niklasbengtsson.se,se,2026-09-15,True,True,234,wayback,2026-09-14T09:17:18.553978+00:00
atlanticagbg.se,se,2026-09-15,True,True,218,wayback,2026-09-14T09:17:18.553978+00:00
slapvagnsexperten.se,se,2026-09-15,True,True,216,wayback,2026-09-14T09:17:18.553978+00:00
osolemio.se,se,2026-09-15,True,True,209,wayback,2026-09-14T09:17:18.553978+00:00
bobos.se,se,2026-09-15,True,True,206,wayback,2026-09-14T09:17:18.553978+00:00
trendbetong.se,se,2026-09-15,True,True,198,wayback,2026-09-14T09:17:18.553978+00:00
liljebergs.se,se,2026-09-15,True,True,189,wayback,2026-09-14T09:17:18.553978+00:00
jalmarstaaf.se,se,2026-09-15,True,True,178,wayback,2026-09-14T09:17:18.553978+00:00
