domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
4quercus.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
aaabag.nu,nu,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
cykla.nu,nu,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
decorlife.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
golfzone.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
heatbugs.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
helse.nu,nu,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
hobbyworld.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
jobbguru.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
kepsbutiken.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
larsalmquist.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
pawsie.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
restoreit.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
studiohalsa.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
xn--livetsfr-u4a.se,se,2026-07-29,True,True,500,wayback,2026-07-28T10:00:43.029472+00:00
nygrenochnygren.se,se,2026-07-29,True,True,489,wayback,2026-07-28T10:00:43.029472+00:00
mollero.se,se,2026-07-29,True,True,467,wayback,2026-07-28T10:00:43.029472+00:00
pelargonhuset.se,se,2026-07-29,True,True,454,wayback,2026-07-28T10:00:43.029472+00:00
marie-isaksson.se,se,2026-07-29,True,True,446,wayback,2026-07-28T10:00:43.029472+00:00
stockholmsforhandlingen.se,se,2026-07-29,True,True,358,wayback,2026-07-28T10:00:43.029472+00:00
xn--mlargruppen-x8a.se,se,2026-07-29,True,True,356,wayback,2026-07-28T10:00:43.029472+00:00
tavelmakaren.se,se,2026-07-29,True,True,269,wayback,2026-07-28T10:00:43.029472+00:00
doorpakkers.nu,nu,2026-07-29,True,True,266,wayback,2026-07-28T10:00:43.029472+00:00
scandifresh.se,se,2026-07-29,True,True,264,wayback,2026-07-28T10:00:43.029472+00:00
svenpmatkompaniet.se,se,2026-07-29,True,True,251,wayback,2026-07-28T10:00:43.029472+00:00
studentsmart.se,se,2026-07-29,True,True,248,wayback,2026-07-28T10:00:43.029472+00:00
kaminkultur.se,se,2026-07-29,True,True,238,wayback,2026-07-28T10:00:43.029472+00:00
dackspecialisten.nu,nu,2026-07-29,True,True,229,wayback,2026-07-28T10:00:43.029472+00:00
mobilt-casino.se,se,2026-07-29,True,True,215,wayback,2026-07-28T10:00:43.029472+00:00
tomgraf.se,se,2026-07-29,True,True,197,wayback,2026-07-28T10:00:43.029472+00:00
healthdiagnosticslab.se,se,2026-07-29,True,True,191,wayback,2026-07-28T10:00:43.029472+00:00
viskaforsbensin.se,se,2026-07-29,True,True,188,wayback,2026-07-28T10:00:43.029472+00:00
sportsgym.se,se,2026-07-29,True,True,187,wayback,2026-07-28T10:00:43.029472+00:00
homely.nu,nu,2026-07-29,True,True,180,wayback,2026-07-28T10:00:43.029472+00:00
nordicmall.se,se,2026-07-29,True,True,169,wayback,2026-07-28T10:00:43.029472+00:00
smedserudslantgard.se,se,2026-07-29,True,True,158,wayback,2026-07-28T10:00:43.029472+00:00
llfitness.se,se,2026-07-29,True,True,154,wayback,2026-07-28T10:00:43.029472+00:00
pixlspace.se,se,2026-07-29,True,True,140,wayback,2026-07-28T10:00:43.029472+00:00
matartjanst.se,se,2026-07-29,True,True,139,wayback,2026-07-28T10:00:43.029472+00:00
pontoon.se,se,2026-07-29,True,True,134,wayback,2026-07-28T10:00:43.029472+00:00
retropetrol.se,se,2026-07-29,True,True,121,wayback,2026-07-28T10:00:43.029472+00:00
xieje.nu,nu,2026-07-29,True,True,116,wayback,2026-07-28T10:00:43.029472+00:00
trafficexchange.se,se,2026-07-29,True,True,95,wayback,2026-07-28T10:00:43.029472+00:00
minandlighet.se,se,2026-07-29,True,True,94,wayback,2026-07-28T10:00:43.029472+00:00
sakerbrf.se,se,2026-07-29,True,True,93,wayback,2026-07-28T10:00:43.029472+00:00
boxum.se,se,2026-07-29,True,True,90,wayback,2026-07-28T10:00:43.029472+00:00
microcementsweden.se,se,2026-07-29,True,True,88,wayback,2026-07-28T10:00:43.029472+00:00
stalhallsgruppen.se,se,2026-07-29,True,True,88,wayback,2026-07-28T10:00:43.029472+00:00
barnmarknadasa.se,se,2026-07-29,True,True,86,wayback,2026-07-28T10:00:43.029472+00:00
hookuup.se,se,2026-07-29,True,True,86,wayback,2026-07-28T10:00:43.029472+00:00
e-bike.nu,nu,2026-07-29,True,True,81,wayback,2026-07-28T10:00:43.029472+00:00
brfnystad.se,se,2026-07-29,True,True,79,wayback,2026-07-28T10:00:43.029472+00:00
hyrinorr.se,se,2026-07-29,True,True,78,wayback,2026-07-28T10:00:43.029472+00:00
ljungafors.se,se,2026-07-29,True,True,78,wayback,2026-07-28T10:00:43.029472+00:00
kosteradventure.se,se,2026-07-29,True,True,76,wayback,2026-07-28T10:00:43.029472+00:00
attledaforbastamojligavard.se,se,2026-07-29,True,True,74,wayback,2026-07-28T10:00:43.029472+00:00
olofstromsdosan.se,se,2026-07-29,True,True,66,wayback,2026-07-28T10:00:43.029472+00:00
lokholmensmarina.se,se,2026-07-29,True,True,65,wayback,2026-07-28T10:00:43.029472+00:00
rookership.se,se,2026-07-29,True,True,64,wayback,2026-07-28T10:00:43.029472+00:00
casacicci.se,se,2026-07-29,True,True,61,wayback,2026-07-28T10:00:43.029472+00:00
koksrenoveringuppsala.se,se,2026-07-29,True,True,57,wayback,2026-07-28T10:00:43.029472+00:00
mariefredens.se,se,2026-07-29,True,True,52,wayback,2026-07-28T10:00:43.029472+00:00
wmdwebb3.se,se,2026-07-29,True,True,52,wayback,2026-07-28T10:00:43.029472+00:00
vattholmabygdensfiber.se,se,2026-07-29,True,True,51,wayback,2026-07-28T10:00:43.029472+00:00
stenmanbooks.se,se,2026-07-29,True,True,50,wayback,2026-07-28T10:00:43.029472+00:00
fillersklinikstockholm.se,se,2026-07-29,True,True,48,wayback,2026-07-28T10:00:43.029472+00:00
frisam.nu,nu,2026-07-29,True,True,47,wayback,2026-07-28T10:00:43.029472+00:00
insidesolutions.se,se,2026-07-29,True,True,47,wayback,2026-07-28T10:00:43.029472+00:00
qigongkurser.se,se,2026-07-29,True,True,46,wayback,2026-07-28T10:00:43.029472+00:00
xn--mataffrer-02a.se,se,2026-07-29,True,True,45,wayback,2026-07-28T10:00:43.029472+00:00
brf-konsult.se,se,2026-07-29,True,True,43,wayback,2026-07-28T10:00:43.029472+00:00
skargardsstadsvvs.se,se,2026-07-29,True,True,41,wayback,2026-07-28T10:00:43.029472+00:00
stadj.se,se,2026-07-29,True,True,41,wayback,2026-07-28T10:00:43.029472+00:00
sajttips.se,se,2026-07-29,True,True,39,wayback,2026-07-28T10:00:43.029472+00:00
dremel.se,se,2026-07-29,True,True,33,wayback,2026-07-28T10:00:43.029472+00:00
lchf.nu,nu,2026-07-29,True,True,32,wayback,2026-07-28T10:00:43.029472+00:00
wedspisenab.se,se,2026-07-29,True,True,32,wayback,2026-07-28T10:00:43.029472+00:00
xn--fretagsskyltar-vpb.se,se,2026-07-29,True,True,32,wayback,2026-07-28T10:00:43.029472+00:00
eldur.se,se,2026-07-29,True,True,31,wayback,2026-07-28T10:00:43.029472+00:00
molnlyckebilvard.se,se,2026-07-29,True,True,31,wayback,2026-07-28T10:00:43.029472+00:00
per4mance.se,se,2026-07-29,True,True,31,wayback,2026-07-28T10:00:43.029472+00:00
xn--tbytandreglering-vnb.se,se,2026-07-29,True,True,31,wayback,2026-07-28T10:00:43.029472+00:00
