domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
14-3.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
1cornerracing.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
7circlesab.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
abfpod.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
abulale.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
accenter.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
addventry.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
adhelight.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
adla.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
aebi-ash.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
agardhekeby.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
agau.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
agonalija.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
ai-app.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
ai-appar.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
aigogolv.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
aigosverige.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
airconsulting.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
alterspace.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
ammadinmamma.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
andersjarkendal.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
andrahands.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
animotion.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
anmaldirekt.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
annamarialilja.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
annanklass.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
annicamariart.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
anxietyaffaires.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
aqskinsolutions.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
asbergetck.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
astorptaxi.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
atelje-halsduksluvan.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
aureaglobal.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
avfallet.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
ayman.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
babygo.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
badrumskollen.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
badrumsrenoveringenstockholm.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
badrumsrenoveringkostnad.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
badrumsrenoveringspris.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
badrumsrenoveringstockholmslan.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bagerivildmarken.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
barbershoperikslund.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bareflyttstad.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
barnely.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
barnstart.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
barnvaktenstockholm.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
basmotorwebshop.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bastamaklare.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
battify.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
battreskidteknik.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
beautybyangels.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
beautycarecenter.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
begavad.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
behindthemask.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
best-stav.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
betamigos.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
betsons.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bettssons.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bilbesiktningar.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bildackgrossisten.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bildgruppen.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
billiga24.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
billigt24.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
biohumus.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
biotransport.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
birikon.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bliproffs.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
blockiq.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
blodgrupper.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
blylodkonsult.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bmbrickor.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bmckyl.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
boatfishing.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bokhyllen.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
boligvakt.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
borreliatest.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bostadssmart.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
brafor.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
brarabattkod.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
brarenovering.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
brfoceanwave.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
brfturbinen24.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
broddway-ash.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
btmgoalies.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
bumba.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
businesschinese.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
carinashudvard.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
carolinagrelsson.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
carolineochjohan.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
loopia-ipatrol.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
thecarlight.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
xn--hgkullen-n4a.se,se,2026-01-15,True,True,,google,2026-01-14T08:03:28.228202+00:00
