domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
101215.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
2lx.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
2ndjeans.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
3dscanprint.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
3pokvvs.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
7-elevenmarket.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
accessprofessionals.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
accty.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
acme-no1.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
actiongear.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
adactakontor.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
adminbrf.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
adnor.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
adversus.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
advokatfirmankeranen.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
advokatoffert.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aefinance.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
afiliem.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
afkstd.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aftonpost.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
agbizphere.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aheado.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
ahhs.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
ahoramazda.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aiakuten.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
albewadesign.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
albregsflytt.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
albregsgroup.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
allaoppettider.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
allsangitrebo.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
allsol.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
alnarpfarm.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
alnarpsagroecologyfarm.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
altuminvest.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aluminized.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
andreajandergren.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
andtadinkraft.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
anlant.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
annikaochanders.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
anpainvest.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
anuka.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
anyphone.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aristoteles.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
aroundyou.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
arrayconsulting.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
artefy.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
artxplor.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
assarsdotterchocolate.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
astraya.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
attractconsulting.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
attractproductions.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
attractsolutions.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
attractvision.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
august-magnusson.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
auto-haus.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
autoserviceskovde.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
avonlight.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
awesometwo.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
awzom-wss.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
awzomwss.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
axellit.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
babybump.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bagarehitta.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bakvattenskydd.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
barnhuset.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
batterynews.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
batvision.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bazta.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bazzar.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
beefboi.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
begagnadeskidor.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bigtoe.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bilstople.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bingotanten.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
biomakb.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
birkenstockbutiken.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
blazium.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bledcup.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
blinkstudio.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
blodbussen.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bloggroom.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
blts.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bmclean.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bo-b.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bodytech.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bohuslanshistoria.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bohuslind.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bondenochbananen.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
boohgren.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
bookingboard.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
borasvarmeinjustering.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
sveaalarm.se,se,2026-01-16,True,True,,google,2026-01-15T08:04:50.986152+00:00
