domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
70mai.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
add-gender.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
aktivhus.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
alextestar.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
asele.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
bedreintegration.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
bewegingsvrijheid.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
bouwconstruct.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
calingeorgescu.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
cfoaas.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
cfoasaservice.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
chinaimport.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
christavogel.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
dd28.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
dezeemeeuwen.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
educations.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
eqp.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
fakturaexpress.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
florida.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
fnissa.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
fullriggeren.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
goedbouwadvies.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
hydrowave.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
igf.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
kaae.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
klipogkroel.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
kololi.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
koudbiernu.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
laddtec.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
lenne.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
mediathecaris.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
mittlivmedms.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
morgensang.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
naturligtgriseri.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
omzorgen.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
opinion2002.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
ourchoice.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
patientportalen.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
sahan.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
shutterstock.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
skogskontroll.nu,nu,2026-02-25,,False,,,2026-02-25T07:53:58.378737+00:00
