domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
07telefoni.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
18fuli.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
2buy.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
4event.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
abbesstash.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
absyskrinet.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
accfasad.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
adamsoderlund.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
advokathassleholm.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
aerospray.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
agg.nu,nu,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
agnetastarfelt.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
ai-nyckeln.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
aimsac.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
ainyckeln.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
aipersonal.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
akit.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
allaboutb.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
altaterrassen.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
amandaochmarcus.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
amypetri.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
andalusien-guide.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
andlighealing.nu,nu,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
angleartistry.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
anguli.nu,nu,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
another-brother.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
anukiskitchen.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
apexquality.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
art-room.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
artefactwatch.se,se,2026-03-31,True,False,0,wayback,2026-03-30T10:58:36.214186+00:00
aruns.se,se,2026-03-31,True,,,wayback,2026-03-30T10:58:36.214186+00:00
