domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
1337market.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
1nc.nu,nu,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
1nc.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
3446.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
360spel.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
acesocare.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
adamildigital.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
adigma.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
advokatexcellence.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
airhead.nu,nu,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
airwheelsweden.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
aiugc.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
albinsandefalk.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
allanakkus.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
allanyheter.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
allprops.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
alltfixfonster.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
alltravel.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
altamontenterpri.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
alvanshvb.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
amazonstore.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
androidfynd.nu,nu,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
androidfynd.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
annikaandreas.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
arboristeriuppsala.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
aregab.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
artemisevents.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
asklund.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
astronautacademy.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
automaatbakspoelen.nu,nu,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
aventicrp.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
awhantverkeri.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
aww.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
bakakaka.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
balansochutveckling.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
ballpicker.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
barnensvarld.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
barrkis.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
basicbygg.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
beautybrows.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
belgervitesse.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
belrobotics.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
berikar.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
besspowersweden.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
betakaroten.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
betbolaget.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
betforum.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
better-air.nu,nu,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
bettingbolaget.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
bilbabe.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
billingetrollet.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
biltvatt-boden.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
bilverkstaden.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
bjorklundsbil.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
blodsockerpuffen.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
bluepepper.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
boende1.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
boensam.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
boensam.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
borlandsbo.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
bostadsappen.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
bottennappetab.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
boxjellyfish.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
branschutbildningar.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
brapokerbonus.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
bravikenvision.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
brfmeteorologen1.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
buhund.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
byggipedia.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
byggpersonal.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
byggtillit.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
bytiken.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
c4history.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
cad-dk.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
callesvan.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
campingkit.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
capalize.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
carl-johan.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
casamadre.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
casinoutanlicens.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
casinoutansvensklicens.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
ceciliachristoffer.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
certifiedplayersagent.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
chaiteam.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
charlis.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
cheersrestaurang.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
christiaan.nu,nu,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
cinoodesign.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
clayndirt.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
clearwipe.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
cloud-ai.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
coachning-stockholm.se,se,2026-05-22,True,False,0,wayback,2026-05-21T09:15:39.913937+00:00
comprezz.se,se,2026-05-22,True,,,wayback,2026-05-21T09:15:39.913937+00:00
