domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
aktioner.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
backupgroup.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
bulletinsverige.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
caredirect.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
gardsmurklan.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
humorkungen.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
interimschefer.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
lakarportalen.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
lyckoslumpen.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
medlogga.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
mixdrop.nu,nu,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
motorboken.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
qurts.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
renegadepublishing.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
storsjotvatt.se,se,2026-06-28,True,True,500,wayback,2026-06-27T11:33:12.048639+00:00
nevaart.se,se,2026-06-28,True,True,457,wayback,2026-06-27T11:33:12.048639+00:00
solcellmontageab.se,se,2026-06-28,True,True,425,wayback,2026-06-27T11:33:12.048639+00:00
herocotts0.se,se,2026-06-28,True,True,392,wayback,2026-06-27T11:33:12.048639+00:00
dotte.se,se,2026-06-28,True,True,387,wayback,2026-06-27T11:33:12.048639+00:00
ponnydressyr.se,se,2026-06-28,True,True,385,wayback,2026-06-27T11:33:12.048639+00:00
barbroolsson.se,se,2026-06-28,True,True,372,wayback,2026-06-27T11:33:12.048639+00:00
bilinredningitrestad.se,se,2026-06-28,True,True,355,wayback,2026-06-27T11:33:12.048639+00:00
linsong.se,se,2026-06-28,True,True,324,wayback,2026-06-27T11:33:12.048639+00:00
nilsh.se,se,2026-06-28,True,True,323,wayback,2026-06-27T11:33:12.048639+00:00
vindruvan.se,se,2026-06-28,True,True,322,wayback,2026-06-27T11:33:12.048639+00:00
danielskok.se,se,2026-06-28,True,True,304,wayback,2026-06-27T11:33:12.048639+00:00
binarolofstrom.se,se,2026-06-28,True,True,285,wayback,2026-06-27T11:33:12.048639+00:00
caria.se,se,2026-06-28,True,True,283,wayback,2026-06-27T11:33:12.048639+00:00
markestadridsport.se,se,2026-06-28,True,True,279,wayback,2026-06-27T11:33:12.048639+00:00
alvestafriidrott.se,se,2026-06-28,True,True,243,wayback,2026-06-27T11:33:12.048639+00:00
manligeskort.se,se,2026-06-28,True,True,241,wayback,2026-06-27T11:33:12.048639+00:00
glaspest.se,se,2026-06-28,True,True,223,wayback,2026-06-27T11:33:12.048639+00:00
hotellslussen.se,se,2026-06-28,True,True,219,wayback,2026-06-27T11:33:12.048639+00:00
sessions.nu,nu,2026-06-28,True,True,219,wayback,2026-06-27T11:33:12.048639+00:00
bingospela.se,se,2026-06-28,True,True,218,wayback,2026-06-27T11:33:12.048639+00:00
strommaantikosecondhand.se,se,2026-06-28,True,True,216,wayback,2026-06-27T11:33:12.048639+00:00
montefjantonbiljetter.se,se,2026-06-28,True,True,190,wayback,2026-06-27T11:33:12.048639+00:00
aglas.se,se,2026-06-28,True,True,187,wayback,2026-06-27T11:33:12.048639+00:00
delsbovattenovarme.se,se,2026-06-28,True,True,181,wayback,2026-06-27T11:33:12.048639+00:00
webbsajten.se,se,2026-06-28,True,True,174,wayback,2026-06-27T11:33:12.048639+00:00
pizzeriamontanatoreboda.se,se,2026-06-28,True,True,173,wayback,2026-06-27T11:33:12.048639+00:00
chaam.se,se,2026-06-28,True,True,166,wayback,2026-06-27T11:33:12.048639+00:00
ekonomicontroll.se,se,2026-06-28,True,True,166,wayback,2026-06-27T11:33:12.048639+00:00
kallessmagrav.se,se,2026-06-28,True,True,161,wayback,2026-06-27T11:33:12.048639+00:00
cortex.nu,nu,2026-06-28,True,True,142,wayback,2026-06-27T11:33:12.048639+00:00
mijngemeente.nu,nu,2026-06-28,True,True,124,wayback,2026-06-27T11:33:12.048639+00:00
ejhedenshundsalong.se,se,2026-06-28,True,True,123,wayback,2026-06-27T11:33:12.048639+00:00
drglow.se,se,2026-06-28,True,True,115,wayback,2026-06-27T11:33:12.048639+00:00
hip-hop.se,se,2026-06-28,True,True,111,wayback,2026-06-27T11:33:12.048639+00:00
kristall.nu,nu,2026-06-28,True,True,107,wayback,2026-06-27T11:33:12.048639+00:00
allsvetsenergi.se,se,2026-06-28,True,True,105,wayback,2026-06-27T11:33:12.048639+00:00
phototime.se,se,2026-06-28,True,True,105,wayback,2026-06-27T11:33:12.048639+00:00
vera-underklader.se,se,2026-06-28,True,True,104,wayback,2026-06-27T11:33:12.048639+00:00
a-rstad.se,se,2026-06-28,True,True,98,wayback,2026-06-27T11:33:12.048639+00:00
butik-skelleftea.se,se,2026-06-28,True,True,88,wayback,2026-06-27T11:33:12.048639+00:00
sexologkatta.se,se,2026-06-28,True,True,88,wayback,2026-06-27T11:33:12.048639+00:00
luleagarden.se,se,2026-06-28,True,True,85,wayback,2026-06-27T11:33:12.048639+00:00
4x.se,se,2026-06-28,True,True,82,wayback,2026-06-27T11:33:12.048639+00:00
agdi.se,se,2026-06-28,True,True,79,wayback,2026-06-27T11:33:12.048639+00:00
drwheel.se,se,2026-06-28,True,True,79,wayback,2026-06-27T11:33:12.048639+00:00
abcmatte.se,se,2026-06-28,True,True,78,wayback,2026-06-27T11:33:12.048639+00:00
aktionjulklappen.se,se,2026-06-28,True,True,72,wayback,2026-06-27T11:33:12.048639+00:00
alltienfirma.se,se,2026-06-28,True,True,72,wayback,2026-06-27T11:33:12.048639+00:00
svenskpole.se,se,2026-06-28,True,True,68,wayback,2026-06-27T11:33:12.048639+00:00
jinpatslipring.se,se,2026-06-28,True,True,65,wayback,2026-06-27T11:33:12.048639+00:00
netsense.se,se,2026-06-28,True,True,65,wayback,2026-06-27T11:33:12.048639+00:00
samack.se,se,2026-06-28,True,True,64,wayback,2026-06-27T11:33:12.048639+00:00
nct2025.se,se,2026-06-28,True,True,60,wayback,2026-06-27T11:33:12.048639+00:00
vpnserver.se,se,2026-06-28,True,True,60,wayback,2026-06-27T11:33:12.048639+00:00
ladaniskog.se,se,2026-06-28,True,True,59,wayback,2026-06-27T11:33:12.048639+00:00
