domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
80-20center.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
a3sport.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
aadodsbo.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
accapture.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
achillesinvestment.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
acservicebil.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
acservicebilstockholm.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
acserviceuppsala.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
activebodies.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
adamsvenssonmedier.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
adgressive.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
adistermedia.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
adoceconsulting.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
advokatjosefina.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
advokatstahre.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
affairesseparees.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
ahastory.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
aiakademien.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
aikursledare.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
airalee.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
akgroup.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
allaccess24.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
allittakesisaction.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
alphawear.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
amabrandz.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
ancade.se,se,2026-01-31,True,True,,google,2026-01-30T08:19:20.869768+00:00
