domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
aaapurse.nu,nu,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
akutstadfirma.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
allmusikverkstan.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
brabat.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
brollopsfixare.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
dagawennerstrom.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
designersremix.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
futerra.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
popit.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
rickards.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
skrattsajten.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
staffanstorpshundklubb.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
tingvellshundar.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
vakantie-huisjes.nu,nu,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
viktorfrisk.nu,nu,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
xn--friskvrd-f0a.se,se,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
xponering.nu,nu,2026-05-31,True,True,500,wayback,2026-05-30T08:54:23.836840+00:00
infoboard.se,se,2026-05-31,True,True,497,wayback,2026-05-30T08:54:23.836840+00:00
prankplanet.se,se,2026-05-31,True,True,451,wayback,2026-05-30T08:54:23.836840+00:00
relaxo.se,se,2026-05-31,True,True,439,wayback,2026-05-30T08:54:23.836840+00:00
romanostaxi.se,se,2026-05-31,True,True,430,wayback,2026-05-30T08:54:23.836840+00:00
sverigesbredband.se,se,2026-05-31,True,True,393,wayback,2026-05-30T08:54:23.836840+00:00
kiwai.se,se,2026-05-31,True,True,351,wayback,2026-05-30T08:54:23.836840+00:00
visitnorrland.se,se,2026-05-31,True,True,325,wayback,2026-05-30T08:54:23.836840+00:00
digitalfuel.se,se,2026-05-31,True,True,317,wayback,2026-05-30T08:54:23.836840+00:00
bksparren.se,se,2026-05-31,True,True,315,wayback,2026-05-30T08:54:23.836840+00:00
linneajonsson.se,se,2026-05-31,True,True,308,wayback,2026-05-30T08:54:23.836840+00:00
goransblommor.se,se,2026-05-31,True,True,301,wayback,2026-05-30T08:54:23.836840+00:00
vastsvenskaosteopatkliniken.se,se,2026-05-31,True,True,275,wayback,2026-05-30T08:54:23.836840+00:00
casinofreespins.nu,nu,2026-05-31,True,True,269,wayback,2026-05-30T08:54:23.836840+00:00
things4you.se,se,2026-05-31,True,True,261,wayback,2026-05-30T08:54:23.836840+00:00
byggligan.se,se,2026-05-31,True,True,256,wayback,2026-05-30T08:54:23.836840+00:00
royalshop.se,se,2026-05-31,True,True,253,wayback,2026-05-30T08:54:23.836840+00:00
nallepresent.se,se,2026-05-31,True,True,242,wayback,2026-05-30T08:54:23.836840+00:00
sv-estetik.se,se,2026-05-31,True,True,235,wayback,2026-05-30T08:54:23.836840+00:00
lintrolletskennel.se,se,2026-05-31,True,True,234,wayback,2026-05-30T08:54:23.836840+00:00
framtidensjobb.se,se,2026-05-31,True,True,208,wayback,2026-05-30T08:54:23.836840+00:00
tulsi.se,se,2026-05-31,True,True,197,wayback,2026-05-30T08:54:23.836840+00:00
amandamartensson.se,se,2026-05-31,True,True,184,wayback,2026-05-30T08:54:23.836840+00:00
dashit.se,se,2026-05-31,True,True,178,wayback,2026-05-30T08:54:23.836840+00:00
yachtingmagazine.se,se,2026-05-31,True,True,170,wayback,2026-05-30T08:54:23.836840+00:00
powercasino.se,se,2026-05-31,True,True,169,wayback,2026-05-30T08:54:23.836840+00:00
klinup.se,se,2026-05-31,True,True,160,wayback,2026-05-30T08:54:23.836840+00:00
kmaverktyg.se,se,2026-05-31,True,True,151,wayback,2026-05-30T08:54:23.836840+00:00
kalkon.se,se,2026-05-31,True,True,141,wayback,2026-05-30T08:54:23.836840+00:00
weanddeli.se,se,2026-05-31,True,True,130,wayback,2026-05-30T08:54:23.836840+00:00
fiskrecept.nu,nu,2026-05-31,True,True,126,wayback,2026-05-30T08:54:23.836840+00:00
wannabefood.se,se,2026-05-31,True,True,123,wayback,2026-05-30T08:54:23.836840+00:00
dygnsbutiken.se,se,2026-05-31,True,True,118,wayback,2026-05-30T08:54:23.836840+00:00
ivfars.se,se,2026-05-31,True,True,118,wayback,2026-05-30T08:54:23.836840+00:00
selectedbyc.se,se,2026-05-31,True,True,115,wayback,2026-05-30T08:54:23.836840+00:00
sveadahlhus.se,se,2026-05-31,True,True,107,wayback,2026-05-30T08:54:23.836840+00:00
thoresdack.se,se,2026-05-31,True,True,100,wayback,2026-05-30T08:54:23.836840+00:00
kalmdalsbygg.se,se,2026-05-31,True,True,98,wayback,2026-05-30T08:54:23.836840+00:00
veosolenergi.se,se,2026-05-31,True,True,97,wayback,2026-05-30T08:54:23.836840+00:00
dinsnickare.se,se,2026-05-31,True,True,93,wayback,2026-05-30T08:54:23.836840+00:00
