domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
annasaras.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
carro93.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
enkelbiljettkreta.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
gavledirekt.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
golfsidan.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
habiliteringen.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
halsa-kronoberg.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
hemmafixare.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
kondom.nu,nu,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
letalvsgillet.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
mecka.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
sjalochkropp.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
tubeporno.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
vette.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
wahlkvist.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
xn--smartkp-f1a.se,se,2026-09-04,True,True,500,wayback,2026-09-03T08:39:51.088688+00:00
smedingeit.se,se,2026-09-04,True,True,451,wayback,2026-09-03T08:39:51.088688+00:00
kejsarsnitt.se,se,2026-09-04,True,True,436,wayback,2026-09-03T08:39:51.088688+00:00
camago.se,se,2026-09-04,True,True,433,wayback,2026-09-03T08:39:51.088688+00:00
utrotafattigdomen.nu,nu,2026-09-04,True,True,375,wayback,2026-09-03T08:39:51.088688+00:00
ulfstaflund.se,se,2026-09-04,True,True,342,wayback,2026-09-03T08:39:51.088688+00:00
allreklam.se,se,2026-09-04,True,True,320,wayback,2026-09-03T08:39:51.088688+00:00
siderotts.se,se,2026-09-04,True,True,300,wayback,2026-09-03T08:39:51.088688+00:00
ralfsundberg.se,se,2026-09-04,True,True,290,wayback,2026-09-03T08:39:51.088688+00:00
xn--lufthjlpen-v5a.se,se,2026-09-04,True,True,275,wayback,2026-09-03T08:39:51.088688+00:00
businesslimousine.se,se,2026-09-04,True,True,273,wayback,2026-09-03T08:39:51.088688+00:00
xn--startaegetln-3cb.nu,nu,2026-09-04,True,True,262,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-nystartat-fretag-fic28bva.se,se,2026-09-04,True,True,259,wayback,2026-09-03T08:39:51.088688+00:00
printshop.nu,nu,2026-09-04,True,True,258,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-utan-omsttning-7bcp56b.se,se,2026-09-04,True,True,252,wayback,2026-09-03T08:39:51.088688+00:00
xn--bygglnfretag-xcb4v.se,se,2026-09-04,True,True,251,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln4miljoner-cub64a.se,se,2026-09-04,True,True,245,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-utan-inkomst-v5b41b.se,se,2026-09-04,True,True,244,wayback,2026-09-03T08:39:51.088688+00:00
villtoftaplantskola.se,se,2026-09-04,True,True,242,wayback,2026-09-03T08:39:51.088688+00:00
snickarbacken.se,se,2026-09-04,True,True,241,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-till-fastighet-ncc84b.se,se,2026-09-04,True,True,234,wayback,2026-09-03T08:39:51.088688+00:00
ehsa.se,se,2026-09-04,True,True,228,wayback,2026-09-03T08:39:51.088688+00:00
alzoubi.se,se,2026-09-04,True,True,226,wayback,2026-09-03T08:39:51.088688+00:00
mondhygienist.nu,nu,2026-09-04,True,True,217,wayback,2026-09-03T08:39:51.088688+00:00
petsinpeace.se,se,2026-09-04,True,True,215,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-enskild-firma-r8b13b.se,se,2026-09-04,True,True,207,wayback,2026-09-03T08:39:51.088688+00:00
orangerietnorrtalje.se,se,2026-09-04,True,True,201,wayback,2026-09-03T08:39:51.088688+00:00
amplakapital.se,se,2026-09-04,True,True,200,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagslneu-48a7s.se,se,2026-09-04,True,True,196,wayback,2026-09-03T08:39:51.088688+00:00
xn--snabbtfretagsln-ulb5z.se,se,2026-09-04,True,True,196,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln10miljoner-7wb36a.se,se,2026-09-04,True,True,188,wayback,2026-09-03T08:39:51.088688+00:00
pizzeriaarvino.se,se,2026-09-04,True,True,184,wayback,2026-09-03T08:39:51.088688+00:00
gaellman.se,se,2026-09-04,True,True,183,wayback,2026-09-03T08:39:51.088688+00:00
roadside.se,se,2026-09-04,True,True,175,wayback,2026-09-03T08:39:51.088688+00:00
olssonsallservice.se,se,2026-09-04,True,True,174,wayback,2026-09-03T08:39:51.088688+00:00
visbymarktjanstab.se,se,2026-09-04,True,True,165,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-utan-skerhet-g5bp13b.se,se,2026-09-04,True,True,162,wayback,2026-09-03T08:39:51.088688+00:00
cocoskidz.se,se,2026-09-04,True,True,159,wayback,2026-09-03T08:39:51.088688+00:00
xn--fretagsln-utan-borgen-z2b79a.se,se,2026-09-04,True,True,158,wayback,2026-09-03T08:39:51.088688+00:00
kastelletbnb.se,se,2026-09-04,True,True,153,wayback,2026-09-03T08:39:51.088688+00:00
phistudio-bysonya.se,se,2026-09-04,True,True,147,wayback,2026-09-03T08:39:51.088688+00:00
e-boken.se,se,2026-09-04,True,True,137,wayback,2026-09-03T08:39:51.088688+00:00
tobbeshogtryck.se,se,2026-09-04,True,True,137,wayback,2026-09-03T08:39:51.088688+00:00
dmsbyggmontage.se,se,2026-09-04,True,True,126,wayback,2026-09-03T08:39:51.088688+00:00
kassako.se,se,2026-09-04,True,True,126,wayback,2026-09-03T08:39:51.088688+00:00
nystromsgjuteri.se,se,2026-09-04,True,True,119,wayback,2026-09-03T08:39:51.088688+00:00
jn-entreprenadab.se,se,2026-09-04,True,True,117,wayback,2026-09-03T08:39:51.088688+00:00
power-care.se,se,2026-09-04,True,True,116,wayback,2026-09-03T08:39:51.088688+00:00
jpaforvaltning.se,se,2026-09-04,True,True,114,wayback,2026-09-03T08:39:51.088688+00:00
detsor.se,se,2026-09-04,True,True,112,wayback,2026-09-03T08:39:51.088688+00:00
caliente.nu,nu,2026-09-04,True,True,111,wayback,2026-09-03T08:39:51.088688+00:00
displayst.se,se,2026-09-04,True,True,111,wayback,2026-09-03T08:39:51.088688+00:00
queennasalong.se,se,2026-09-04,True,True,109,wayback,2026-09-03T08:39:51.088688+00:00
anatoliapizzeria.se,se,2026-09-04,True,True,108,wayback,2026-09-03T08:39:51.088688+00:00
holmin.se,se,2026-09-04,True,True,107,wayback,2026-09-03T08:39:51.088688+00:00
pinseria.se,se,2026-09-04,True,True,106,wayback,2026-09-03T08:39:51.088688+00:00
studiokalix.se,se,2026-09-04,True,True,106,wayback,2026-09-03T08:39:51.088688+00:00
yourlocal.se,se,2026-09-04,True,True,106,wayback,2026-09-03T08:39:51.088688+00:00
mediawave.se,se,2026-09-04,True,True,100,wayback,2026-09-03T08:39:51.088688+00:00
taxibilborensberg.se,se,2026-09-04,True,True,95,wayback,2026-09-03T08:39:51.088688+00:00
matapoteket.se,se,2026-09-04,True,True,87,wayback,2026-09-03T08:39:51.088688+00:00
pensum.nu,nu,2026-09-04,True,True,87,wayback,2026-09-03T08:39:51.088688+00:00
pickastory.se,se,2026-09-04,True,True,75,wayback,2026-09-03T08:39:51.088688+00:00
maklarnet.se,se,2026-09-04,True,True,71,wayback,2026-09-03T08:39:51.088688+00:00
medlaholm.se,se,2026-09-04,True,True,67,wayback,2026-09-03T08:39:51.088688+00:00
hebikeensoa.nu,nu,2026-09-04,True,True,62,wayback,2026-09-03T08:39:51.088688+00:00
oscarstradgard.se,se,2026-09-04,True,True,55,wayback,2026-09-03T08:39:51.088688+00:00
workingdogsrehab.se,se,2026-09-04,True,True,55,wayback,2026-09-03T08:39:51.088688+00:00
xn--oljefrg-9wa.se,se,2026-09-04,True,True,48,wayback,2026-09-03T08:39:51.088688+00:00
preet.se,se,2026-09-04,True,True,44,wayback,2026-09-03T08:39:51.088688+00:00
maxmpower.se,se,2026-09-04,True,True,40,wayback,2026-09-03T08:39:51.088688+00:00
alltomsolkraft.se,se,2026-09-04,True,True,39,wayback,2026-09-03T08:39:51.088688+00:00
word-stugan.se,se,2026-09-04,True,True,38,wayback,2026-09-03T08:39:51.088688+00:00
coldair.se,se,2026-09-04,True,True,35,wayback,2026-09-03T08:39:51.088688+00:00
kastruptaxi.se,se,2026-09-04,True,True,33,wayback,2026-09-03T08:39:51.088688+00:00
ivankarolina.se,se,2026-09-04,True,True,29,wayback,2026-09-03T08:39:51.088688+00:00
wusilk.se,se,2026-09-04,True,True,27,wayback,2026-09-03T08:39:51.088688+00:00
cartrading.se,se,2026-09-04,True,True,25,wayback,2026-09-03T08:39:51.088688+00:00
prauwd.nu,nu,2026-09-04,True,True,25,wayback,2026-09-03T08:39:51.088688+00:00
laaglander.nu,nu,2026-09-04,True,True,23,wayback,2026-09-03T08:39:51.088688+00:00
simrishamnsventilation.se,se,2026-09-04,True,True,21,wayback,2026-09-03T08:39:51.088688+00:00
webace.se,se,2026-09-04,True,True,21,wayback,2026-09-03T08:39:51.088688+00:00
easysite.se,se,2026-09-04,True,True,20,wayback,2026-09-03T08:39:51.088688+00:00
innotime.nu,nu,2026-09-04,True,True,20,wayback,2026-09-03T08:39:51.088688+00:00
karry.nu,nu,2026-09-04,True,True,20,wayback,2026-09-03T08:39:51.088688+00:00
stsasfalt.se,se,2026-09-04,True,True,20,wayback,2026-09-03T08:39:51.088688+00:00
karry.se,se,2026-09-04,True,True,19,wayback,2026-09-03T08:39:51.088688+00:00
miljoservice.nu,nu,2026-09-04,True,True,19,wayback,2026-09-03T08:39:51.088688+00:00
communityplanning.se,se,2026-09-04,True,True,18,wayback,2026-09-03T08:39:51.088688+00:00
rollspeleri.se,se,2026-09-04,True,True,18,wayback,2026-09-03T08:39:51.088688+00:00
scandiagency.se,se,2026-09-04,True,True,18,wayback,2026-09-03T08:39:51.088688+00:00
taltevent.se,se,2026-09-04,True,True,17,wayback,2026-09-03T08:39:51.088688+00:00
gordetnu.se,se,2026-09-04,True,True,15,wayback,2026-09-03T08:39:51.088688+00:00
