domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
berget-orangerie.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
haironline.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
langeerik.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
motorallan.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
mysebos.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
nextbase.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
phoneapp.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
smarttools.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
tjanainpengar.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
tropikmedicin.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
turebergbasket.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
unikdesign.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
varensbocker.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
xn--kpagarn-90a.se,se,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
xn--sknhetsguiden-jmb.nu,nu,2026-08-10,True,True,500,wayback,2026-08-09T08:47:16.301608+00:00
xn--hrborttagning-pfb.se,se,2026-08-10,True,True,417,wayback,2026-08-09T08:47:16.301608+00:00
sjbrg.se,se,2026-08-10,True,True,393,wayback,2026-08-09T08:47:16.301608+00:00
bestisarna.se,se,2026-08-10,True,True,326,wayback,2026-08-09T08:47:16.301608+00:00
mavren.se,se,2026-08-10,True,True,326,wayback,2026-08-09T08:47:16.301608+00:00
meddocinfo.se,se,2026-08-10,True,True,300,wayback,2026-08-09T08:47:16.301608+00:00
juridiskhjalp.se,se,2026-08-10,True,True,276,wayback,2026-08-09T08:47:16.301608+00:00
pomologisktcentrum.se,se,2026-08-10,True,True,268,wayback,2026-08-09T08:47:16.301608+00:00
hangranna.se,se,2026-08-10,True,True,251,wayback,2026-08-09T08:47:16.301608+00:00
hillerstorpare.se,se,2026-08-10,True,True,246,wayback,2026-08-09T08:47:16.301608+00:00
jalab.nu,nu,2026-08-10,True,True,237,wayback,2026-08-09T08:47:16.301608+00:00
biznetwork.se,se,2026-08-10,True,True,199,wayback,2026-08-09T08:47:16.301608+00:00
karindesign.se,se,2026-08-10,True,True,191,wayback,2026-08-09T08:47:16.301608+00:00
rialahastgard.se,se,2026-08-10,True,True,187,wayback,2026-08-09T08:47:16.301608+00:00
harstudion-kungsbacka.se,se,2026-08-10,True,True,184,wayback,2026-08-09T08:47:16.301608+00:00
spirithalsaart.se,se,2026-08-10,True,True,177,wayback,2026-08-09T08:47:16.301608+00:00
fhi.nu,nu,2026-08-10,True,True,159,wayback,2026-08-09T08:47:16.301608+00:00
preciousfresh.se,se,2026-08-10,True,True,158,wayback,2026-08-09T08:47:16.301608+00:00
metalathome.se,se,2026-08-10,True,True,147,wayback,2026-08-09T08:47:16.301608+00:00
markstroem.se,se,2026-08-10,True,True,137,wayback,2026-08-09T08:47:16.301608+00:00
ndklinik.se,se,2026-08-10,True,True,133,wayback,2026-08-09T08:47:16.301608+00:00
svensfalk.se,se,2026-08-10,True,True,132,wayback,2026-08-09T08:47:16.301608+00:00
aabrfforvaltning.se,se,2026-08-10,True,True,128,wayback,2026-08-09T08:47:16.301608+00:00
halsokost.nu,nu,2026-08-10,True,True,121,wayback,2026-08-09T08:47:16.301608+00:00
