domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
ahlmik.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
artikelzonen.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
aventyrsmastarna.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
avivir.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
baraleksaker.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
cl98ic.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
customu.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
evaks.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
expertpanelen.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
gcmaf.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
gossipzine.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
mobelfabriken.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
nicco.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
smekickers.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
solidharmonys.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
svelag.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
zbudimo.se,se,2026-08-08,True,True,500,wayback,2026-08-07T09:03:26.738253+00:00
swetea.se,se,2026-08-08,True,True,474,wayback,2026-08-07T09:03:26.738253+00:00
fysingenrunt.se,se,2026-08-08,True,True,460,wayback,2026-08-07T09:03:26.738253+00:00
maskinavance.se,se,2026-08-08,True,True,457,wayback,2026-08-07T09:03:26.738253+00:00
skimmerdals.se,se,2026-08-08,True,True,400,wayback,2026-08-07T09:03:26.738253+00:00
nllf.se,se,2026-08-08,True,True,381,wayback,2026-08-07T09:03:26.738253+00:00
bilbilagan.se,se,2026-08-08,True,True,330,wayback,2026-08-07T09:03:26.738253+00:00
lpsk.nu,nu,2026-08-08,True,True,326,wayback,2026-08-07T09:03:26.738253+00:00
intimo.se,se,2026-08-08,True,True,308,wayback,2026-08-07T09:03:26.738253+00:00
lejdinge.se,se,2026-08-08,True,True,279,wayback,2026-08-07T09:03:26.738253+00:00
laxedecamping.se,se,2026-08-08,True,True,255,wayback,2026-08-07T09:03:26.738253+00:00
mayasfotvardsklinik.se,se,2026-08-08,True,True,238,wayback,2026-08-07T09:03:26.738253+00:00
motorsvepet.se,se,2026-08-08,True,True,232,wayback,2026-08-07T09:03:26.738253+00:00
urintest.se,se,2026-08-08,True,True,205,wayback,2026-08-07T09:03:26.738253+00:00
hammercraft.se,se,2026-08-08,True,True,199,wayback,2026-08-07T09:03:26.738253+00:00
frisenheim.se,se,2026-08-08,True,True,193,wayback,2026-08-07T09:03:26.738253+00:00
sheltie.se,se,2026-08-08,True,True,192,wayback,2026-08-07T09:03:26.738253+00:00
fiktiva.se,se,2026-08-08,True,True,191,wayback,2026-08-07T09:03:26.738253+00:00
chainreaction.se,se,2026-08-08,True,True,183,wayback,2026-08-07T09:03:26.738253+00:00
carinstea.se,se,2026-08-08,True,True,181,wayback,2026-08-07T09:03:26.738253+00:00
tinasbilder.se,se,2026-08-08,True,True,181,wayback,2026-08-07T09:03:26.738253+00:00
goodboy.se,se,2026-08-08,True,True,177,wayback,2026-08-07T09:03:26.738253+00:00
golfweekends.se,se,2026-08-08,True,True,172,wayback,2026-08-07T09:03:26.738253+00:00
merit.nu,nu,2026-08-08,True,True,165,wayback,2026-08-07T09:03:26.738253+00:00
polarguide.se,se,2026-08-08,True,True,154,wayback,2026-08-07T09:03:26.738253+00:00
gemmaproperties.se,se,2026-08-08,True,True,150,wayback,2026-08-07T09:03:26.738253+00:00
larsenhifi.se,se,2026-08-08,True,True,149,wayback,2026-08-07T09:03:26.738253+00:00
evas-sida.se,se,2026-08-08,True,True,148,wayback,2026-08-07T09:03:26.738253+00:00
giselalowenberg.se,se,2026-08-08,True,True,137,wayback,2026-08-07T09:03:26.738253+00:00
liquidated.se,se,2026-08-08,True,True,135,wayback,2026-08-07T09:03:26.738253+00:00
divansoffa.se,se,2026-08-08,True,True,125,wayback,2026-08-07T09:03:26.738253+00:00
svenskakaninen.se,se,2026-08-08,True,True,125,wayback,2026-08-07T09:03:26.738253+00:00
mbprojekt.se,se,2026-08-08,True,True,121,wayback,2026-08-07T09:03:26.738253+00:00
playnparty.se,se,2026-08-08,True,True,119,wayback,2026-08-07T09:03:26.738253+00:00
skanskateatern.se,se,2026-08-08,True,True,119,wayback,2026-08-07T09:03:26.738253+00:00
nashultabrandkar.se,se,2026-08-08,True,True,115,wayback,2026-08-07T09:03:26.738253+00:00
firre.se,se,2026-08-08,True,True,110,wayback,2026-08-07T09:03:26.738253+00:00
gs-livsmedelskvalitet.se,se,2026-08-08,True,True,104,wayback,2026-08-07T09:03:26.738253+00:00
plymbergman.se,se,2026-08-08,True,True,102,wayback,2026-08-07T09:03:26.738253+00:00
xplore.se,se,2026-08-08,True,True,98,wayback,2026-08-07T09:03:26.738253+00:00
hyperdesign.se,se,2026-08-08,True,True,92,wayback,2026-08-07T09:03:26.738253+00:00
starnerzgastro.se,se,2026-08-08,True,True,91,wayback,2026-08-07T09:03:26.738253+00:00
