domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
acounter4u.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
billig-foundation.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
bjorkasens.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
dofts.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
effektenhetereffektpedaler.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
gotstyle.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
medmarie.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
mikrobryggerier.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
ortopediskaskyddstod.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
pgclan.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
simplyvisual.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
tripwise.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
volaris.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
zatasinrehemligheter.se,se,2026-06-10,True,True,500,wayback,2026-06-09T10:25:02.302210+00:00
billigadrycker.se,se,2026-06-10,True,True,474,wayback,2026-06-09T10:25:02.302210+00:00
naaroo.se,se,2026-06-10,True,True,442,wayback,2026-06-09T10:25:02.302210+00:00
mokabryggareperkolator.se,se,2026-06-10,True,True,418,wayback,2026-06-09T10:25:02.302210+00:00
billiga-dvdfilmer.se,se,2026-06-10,True,True,397,wayback,2026-06-09T10:25:02.302210+00:00
billigahorselskydd.se,se,2026-06-10,True,True,367,wayback,2026-06-09T10:25:02.302210+00:00
rakbladbilligt.se,se,2026-06-10,True,True,353,wayback,2026-06-09T10:25:02.302210+00:00
textsiffror.se,se,2026-06-10,True,True,329,wayback,2026-06-09T10:25:02.302210+00:00
shoesale.se,se,2026-06-10,True,True,304,wayback,2026-06-09T10:25:02.302210+00:00
ljuskompaniet.se,se,2026-06-10,True,True,295,wayback,2026-06-09T10:25:02.302210+00:00
billigafototillbehor.se,se,2026-06-10,True,True,286,wayback,2026-06-09T10:25:02.302210+00:00
svenskaupplagan.se,se,2026-06-10,True,True,282,wayback,2026-06-09T10:25:02.302210+00:00
billiga-bilbarnstolar.se,se,2026-06-10,True,True,270,wayback,2026-06-09T10:25:02.302210+00:00
skargardssmycken.se,se,2026-06-10,True,True,265,wayback,2026-06-09T10:25:02.302210+00:00
takracke.se,se,2026-06-10,True,True,264,wayback,2026-06-09T10:25:02.302210+00:00
