domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
11ansbilverkstad.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
11mars.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
1742.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
365beredskap.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
academysales.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
achtungdesign.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
advokatakuten.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
aebkom.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
aegteaegte.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
afterhours.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
agerhem.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachchallenge.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachcivilisation.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachcivilisation.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachdrone.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachdronefestival.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachdronefestival.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachfestival.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachfestival.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachhandboll.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachruningfestival.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusbeachrunning.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ahusesport.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
aiagenting.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
alazharorebro.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
alemtek-group.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
alexmarketing.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
alfahundidanderyd.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allaaltanbyggare.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allafonsterputsare.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allakranforare.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allamarkarbetare.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allamontorer.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allaplattsattare.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
allastallningsbyggare.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
allatapetserare.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
alleskids.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
alvest.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
alwaysinmotion.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
amnie.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
amniedesign.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
andbloom.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
andrahandannonser.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
anixoai.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
anixoai.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ankit.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annatar.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
annehillfarmen.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annicas-symaskiner.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annons-torget.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
annonseratorget.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annonsergratis.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annonserlund.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annonserplats.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annonserstockholm.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
annonsertorget.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
annonswebben.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
anssems.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
antondev.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
aoarts.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
apberg.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
apelvikenkonferens.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
areskutanskimo.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
arla43.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
aroagency.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
arstasnorojning.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
arveliaclothing.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
asfaltdirekt.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
assetmanagement.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
astha.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
atborrning.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
ateljekartan.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
atvfritid.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
autocenteriboras.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
avedy.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
avfuktarna.se,se,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
avloppsrelining-valdemarsvik.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
badjaskopen.nu,nu,2026-03-28,True,,,wayback,2026-03-27T11:17:22.241070+00:00
badrumsrenoveringdirekt.se,se,2026-03-28,True,False,0,wayback,2026-03-27T11:17:22.241070+00:00
