domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
2chans.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
882.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
accountabilitypartner.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
adhdtogmighit.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
aetall.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
aflockofchemistry.nu,nu,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
ahnfeltsprak.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
aibloggaren.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
aienergy.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
aiproffset.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
aktivschweden.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
alexanderlarsson.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
alghallen.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
alingsasesport.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
alltak.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
alt2co.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
alva-a.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
amningsakuten.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
amouravenue.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
andreasekwall.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
andrewewinggroup.se,se,2026-03-10,True,False,0,wayback,2026-03-09T09:44:10.207117+00:00
angelwithblackwings.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
annacronsioe.nu,nu,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
aosteamsweden.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
arberger.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
arbetsgivarsupporten.nu,nu,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
arbetsgivarsupporten.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
arenakarlberg.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
arkona.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
art021.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
artsculptures.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
askalot.se,se,2026-03-10,True,,,wayback,2026-03-09T09:44:10.207117+00:00
