domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
acleanpartner.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
blockstockholm.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
bollkanslan.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
corialis.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
extremestunts.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
fibro.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
hoofnutrition.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
infoteket.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
jobsonline.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
lagmansgarden.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
linkdirectory.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
nissanbil.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
ramitadepalma.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
virtuedata.se,se,2026-08-17,True,True,500,wayback,2026-08-16T08:30:19.870090+00:00
ifit.se,se,2026-08-17,True,True,489,wayback,2026-08-16T08:30:19.870090+00:00
vitvaruhuset.nu,nu,2026-08-17,True,True,442,wayback,2026-08-16T08:30:19.870090+00:00
9000aero.se,se,2026-08-17,True,True,436,wayback,2026-08-16T08:30:19.870090+00:00
oppocit.se,se,2026-08-17,True,True,431,wayback,2026-08-16T08:30:19.870090+00:00
yumi.se,se,2026-08-17,True,True,412,wayback,2026-08-16T08:30:19.870090+00:00
tal-shop.se,se,2026-08-17,True,True,366,wayback,2026-08-16T08:30:19.870090+00:00
fiskegavleborg.se,se,2026-08-17,True,True,351,wayback,2026-08-16T08:30:19.870090+00:00
almjohannes.se,se,2026-08-17,True,True,316,wayback,2026-08-16T08:30:19.870090+00:00
jjwroermond-welkom.nu,nu,2026-08-17,True,True,299,wayback,2026-08-16T08:30:19.870090+00:00
89ansbygg.se,se,2026-08-17,True,True,292,wayback,2026-08-16T08:30:19.870090+00:00
rambow.se,se,2026-08-17,True,True,289,wayback,2026-08-16T08:30:19.870090+00:00
golvprojekt.se,se,2026-08-17,True,True,281,wayback,2026-08-16T08:30:19.870090+00:00
gronahjaltar.se,se,2026-08-17,True,True,241,wayback,2026-08-16T08:30:19.870090+00:00
vvs-hallstavik.se,se,2026-08-17,True,True,215,wayback,2026-08-16T08:30:19.870090+00:00
watphomassage.se,se,2026-08-17,True,True,201,wayback,2026-08-16T08:30:19.870090+00:00
linkopingfrisbee.se,se,2026-08-17,True,True,198,wayback,2026-08-16T08:30:19.870090+00:00
bizbroker.se,se,2026-08-17,True,True,192,wayback,2026-08-16T08:30:19.870090+00:00
mallfixaren.se,se,2026-08-17,True,True,190,wayback,2026-08-16T08:30:19.870090+00:00
stalserviceab.se,se,2026-08-17,True,True,187,wayback,2026-08-16T08:30:19.870090+00:00
tagcafe.se,se,2026-08-17,True,True,181,wayback,2026-08-16T08:30:19.870090+00:00
estiaforskola.se,se,2026-08-17,True,True,176,wayback,2026-08-16T08:30:19.870090+00:00
bosphoros.se,se,2026-08-17,True,True,173,wayback,2026-08-16T08:30:19.870090+00:00
xn--hstmester-v2a.se,se,2026-08-17,True,True,155,wayback,2026-08-16T08:30:19.870090+00:00
storagettero.se,se,2026-08-17,True,True,151,wayback,2026-08-16T08:30:19.870090+00:00
bothniasvets.se,se,2026-08-17,True,True,150,wayback,2026-08-16T08:30:19.870090+00:00
gjordavjord.se,se,2026-08-17,True,True,146,wayback,2026-08-16T08:30:19.870090+00:00
100rattriktning.se,se,2026-08-17,True,True,133,wayback,2026-08-16T08:30:19.870090+00:00
profolan.se,se,2026-08-17,True,True,132,wayback,2026-08-16T08:30:19.870090+00:00
eer.nu,nu,2026-08-17,True,True,126,wayback,2026-08-16T08:30:19.870090+00:00
keife.se,se,2026-08-17,True,True,115,wayback,2026-08-16T08:30:19.870090+00:00
paxillos.se,se,2026-08-17,True,True,113,wayback,2026-08-16T08:30:19.870090+00:00
energiq.se,se,2026-08-17,True,True,107,wayback,2026-08-16T08:30:19.870090+00:00
iyou.nu,nu,2026-08-17,True,True,92,wayback,2026-08-16T08:30:19.870090+00:00
kmno.se,se,2026-08-17,True,True,91,wayback,2026-08-16T08:30:19.870090+00:00
visiontillverkstad.se,se,2026-08-17,True,True,84,wayback,2026-08-16T08:30:19.870090+00:00
