domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
123moviess.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
3tjejer.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
arbetsskor.nu,nu,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
assen.nu,nu,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
attesharley.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
attvaravass.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
biginn.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
bilddump.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
colorobstaclerush.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
filund.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
frickilicious.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
jan-resurs.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
kalmarlasarett.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
kennelkawanda.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
ksrr.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
lells.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
mastrellskennel.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
morochdotters.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
omjobbet.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
powergrass.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
transa.nu,nu,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
voxon.se,se,2026-06-09,True,True,500,wayback,2026-06-08T09:40:13.657376+00:00
fotbollstrean.se,se,2026-06-09,True,True,498,wayback,2026-06-08T09:40:13.657376+00:00
alltidata.se,se,2026-06-09,True,True,488,wayback,2026-06-08T09:40:13.657376+00:00
pistonheads.se,se,2026-06-09,True,True,376,wayback,2026-06-08T09:40:13.657376+00:00
velvilo.se,se,2026-06-09,True,True,361,wayback,2026-06-08T09:40:13.657376+00:00
jonssonsmekaniska.se,se,2026-06-09,True,True,342,wayback,2026-06-08T09:40:13.657376+00:00
kitsverige.se,se,2026-06-09,True,True,331,wayback,2026-06-08T09:40:13.657376+00:00
affarsgruppen.se,se,2026-06-09,True,True,296,wayback,2026-06-08T09:40:13.657376+00:00
smakapatvaaker.se,se,2026-06-09,True,True,282,wayback,2026-06-08T09:40:13.657376+00:00
wordpressmanual.se,se,2026-06-09,True,True,248,wayback,2026-06-08T09:40:13.657376+00:00
mix-double.nu,nu,2026-06-09,True,True,234,wayback,2026-06-08T09:40:13.657376+00:00
beatricejakobsson.se,se,2026-06-09,True,True,215,wayback,2026-06-08T09:40:13.657376+00:00
hundvanner.se,se,2026-06-09,True,True,203,wayback,2026-06-08T09:40:13.657376+00:00
paintpro.nu,nu,2026-06-09,True,True,199,wayback,2026-06-08T09:40:13.657376+00:00
