domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
2big4u.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
3dutskrifter.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aaransushi.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
abctrygg.se,se,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
abergsbyggsundsvall.se,se,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
acksjon.se,se,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
adaptablesenses.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
additum.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
adinastefan2025.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
adrianpersson.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
agaveonline.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aimation.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aisandbox.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aitomera.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aiunlocked.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
akupunktor-helsingborg.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
algscents.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
alignerchoice.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
alikram.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
alltidrenthus.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
amazingdeal.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
andalucia4you.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
andersonmetallteknik.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
annaekman.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
annakaver.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
antikgrossisten.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aolas.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
apexsport.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
aracaju.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
artweekaalborg.nu,nu,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
artweekaarhus.nu,nu,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
artweekmalmo.nu,nu,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
artweekmalmo.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
artweekodense.nu,nu,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
asiaexport.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
assistansen.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
assistansjurister.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
assistansutbildare.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
at-borrning.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
ateliermango.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
athletes.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
atlanticfilm.se,se,2026-05-09,True,,,wayback,2026-05-08T10:48:39.775500+00:00
avian.se,se,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
axelerit.se,se,2026-05-09,True,False,0,wayback,2026-05-08T10:48:39.775500+00:00
