domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
0001.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
1852m.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
1av25.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
2vape.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
986862.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
abonnemangsguiden.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
acteramedlogotryck.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
adjustice.nu,nu,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
adultmetaver.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
adultsmetaver.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
advizor.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
adword.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
agilatervinning.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
agphilipson.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
aguardente.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
airside.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
akshop.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
alexmotorsport.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
alhembygg.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
alltitel.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
almaconceptstudio.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
alnofotografen.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
alvros.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
amandahallenbeauty.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
annbrittshemsida.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
anneminnedesign.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
annonsverket.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
arbetskladerbutik.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
arch44.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
asger.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
assimulering.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
awkwardfootwear.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
awkwardwear.se,se,2026-02-04,True,True,,google,2026-02-03T08:24:34.834148+00:00
