domain,tld,release_date,available,indexed,estimated_pages,index_source,checked_at
2blir1.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
a--y.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
acanthonus.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
adoptiekaartjes.nu,nu,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
ageisjustanumber.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
ai-kamera.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
aikamera.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alabamas.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alg-stop.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
algestop.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
algstop.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alhel.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
allacasinobonusar.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alliegrafen.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alltforevent.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alpic.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
alvakerdesign.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
amerikanska-snacks.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
analogverksamhet.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
anders-stahl.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
angelninorr.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
animespotten.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
annapostma.nu,nu,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
annikaxn--byskatafgelfoto-olbse.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
anonib.nu,nu,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
anonib.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
antigrade.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
apacssweden.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
apontech.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
arcadepoint.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
astra-info.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
auraframe.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
auroracampus.nu,nu,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
auroracampus.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
ausasweden.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
avtalsassistent.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
axify.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bankbetalningar.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bankservice.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
barabastu.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
barrypizza.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bastadlarmservice.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bastaelbolaget.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
batteripolen.nu,nu,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
batteripolen.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
beautydupe.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bebeowasu.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bengtjonsson.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bensatter.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bensattergard.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
berkenadvokatkaya.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bertilohlsson.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bgeab.se,se,2026-05-26,True,,,wayback,2026-05-25T09:35:37.031872+00:00
bia-litts.nu,nu,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
billigasteelen.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bilspel.nu,nu,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bilswish.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
biomedicinskaanalytiker.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
birdlandbroddetorp.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bistrogomat.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bjarekalendern.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bjarelarmservice.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
blitzbowl.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bluegarden.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
boardteam.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bokforingen.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
boktillfilm.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
bolanz.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
boleronordic.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
boneline.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
borgab.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
brukskorningskusk.se,se,2026-05-26,True,False,0,wayback,2026-05-25T09:35:37.031872+00:00
